"citizen_dr" "merch_dr" "peasants_dr"
"довольны" 0 0.00362119412497465 0.00320122927204046
"доложить" 0.00326296211700982 0.00217271647498479 0.00640245854408093
"долой" 0.00326296211700982 0.00217271647498479 0.00640245854408093
"долю" 0.00652592423401964 0.00289695529997972 0
"досуге" 0 0.00434543294996958 0
"доченька" 0 0 0.0192073756322428
"дочки" 0.00652592423401964 0.00217271647498479 0.00320122927204046
"драться" 0 0.00362119412497465 0.00320122927204046
"други" 0 0 0.0192073756322428
"другими" 0 0.00289695529997972 0.00640245854408093
"другу" 0.00326296211700982 0.00362119412497465 0
"думы" 0 0.00434543294996958 0
"дьяволы" 0 0.00217271647498479 0.00960368781612139
"е" 0.00326296211700982 0.00362119412497465 0
"ездит" 0.00652592423401964 0.00289695529997972 0
"ездят" 0.00652592423401964 0.00289695529997972 0
"ехали" 0.00978888635102946 0.00144847764998986 0.00320122927204046
"жалеешь" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"ждали" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"ждут" 0.00326296211700982 0.00362119412497465 0
"житья" 0.00326296211700982 0.00362119412497465 0
"забота" 0 0.00434543294996958 0
"забыла" 0.00326296211700982 0.00362119412497465 0
"заводить" 0 0.00434543294996958 0
"загулял" 0.00652592423401964 0.00289695529997972 0
"закуска" 0.00326296211700982 0.00362119412497465 0
"заниматься" 0.00326296211700982 0.00217271647498479 0.00640245854408093
"запевают" 0.00978888635102946 0.00217271647498479 0
"запирает" 0 0.00434543294996958 0
"заря" 0.00652592423401964 0.00289695529997972 0
"захочу" 0 0.00362119412497465 0.00320122927204046
"звон" 0.00326296211700982 0.00362119412497465 0
"здешний" 0.00652592423401964 0.00289695529997972 0
"здорово" 0 0.00217271647498479 0.00960368781612139
"зевает" 0.00326296211700982 0.00362119412497465 0
"земель" 0.00652592423401964 0.00217271647498479 0.00320122927204046
"зеркало" 0 0.00434543294996958 0
"злодейка" 0 0.00217271647498479 0.00960368781612139
"зови" 0 0.00362119412497465 0.00320122927204046
"зрителей" 0 0.00217271647498479 0.00960368781612139
"зятюшка" 0 0.00434543294996958 0
"иваныча" 0.0195777727020589 0 0
"игнатьевна" 0 0.00434543294996958 0
"издали" 0 0.00434543294996958 0
"измешала" 0 0 0.0192073756322428
"имеете" 0.00652592423401964 0.00289695529997972 0
"ими" 0.00978888635102946 0.00217271647498479 0
"индо" 0.0130518484680393 0.00072423882499493 0.00320122927204046
"искал" 0.0130518484680393 0.00144847764998986 0
"искали" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"источник" 0.0195777727020589 0 0
"ихней" 0.00652592423401964 0.00144847764998986 0.00640245854408093
"ихнему" 0.0163148105850491 0.00072423882499493 0
"кабалу" 0 0.00434543294996958 0
"кабановых" 0 0.00434543294996958 0
"каждую" 0.00326296211700982 0.00217271647498479 0.00640245854408093
"качая" 0 0.00289695529997972 0.00640245854408093
"каюсь" 0.00652592423401964 0 0.0128049170881619
"кланяюсь" 0 0.00289695529997972 0.00640245854408093
"командовать" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"конфуз" 0.00326296211700982 0.00362119412497465 0
"которое" 0 0.00217271647498479 0.00960368781612139
"красного" 0.00652592423401964 0.00289695529997972 0
"кредиторам" 0 0.00434543294996958 0
"крепости" 0 0.00434543294996958 0
"крестьян" 0 0.00144847764998986 0.0128049170881619
"кричать" 0 0.00362119412497465 0.00320122927204046
"крови" 0 0.00434543294996958 0
"кстати" 0 0.00434543294996958 0
"купечеству" 0.0130518484680393 0.00144847764998986 0
"купцу" 0.00652592423401964 0.00289695529997972 0
"купчиха" 0.0130518484680393 0.00072423882499493 0.00320122927204046
"кушайте" 0.0130518484680393 0.00144847764998986 0
"ладит" 0 0.00289695529997972 0.00640245854408093
"летит" 0.00978888635102946 0.00144847764998986 0.00320122927204046
"летом" 0 0.00362119412497465 0.00320122927204046
"лизавете" 0 0 0.0192073756322428
"лизаветы" 0 0 0.0192073756322428
"лихом" 0 0.00217271647498479 0.00960368781612139
"лицу" 0 0.00362119412497465 0.00320122927204046
"лишь" 0 0.00434543294996958 0
"ловко" 0.00652592423401964 0.00289695529997972 0
"любили" 0 0.00434543294996958 0
"максимович" 0 0.00434543294996958 0
"маленькая" 0.00326296211700982 0.00362119412497465 0
"маменьки" 0 0.00434543294996958 0
"марфа" 0 0.00434543294996958 0
"матренушка" 0 0 0.0192073756322428
"матушку" 0.00978888635102946 0.00072423882499493 0.00640245854408093
"махнул" 0 0.00217271647498479 0.00960368781612139
"машинный" 0.0195777727020589 0 0
"метлой" 0 0.00434543294996958 0
"мигом" 0.00326296211700982 0.00362119412497465 0
"мм" 0 0.00289695529997972 0.00640245854408093
"могло" 0 0.00289695529997972 0.00640245854408093
"молитва" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"молитву" 0.0195777727020589 0 0
"молоденькая" 0.00978888635102946 0.00217271647498479 0
"молодых" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"мудреное" 0 0.00289695529997972 0.00640245854408093
"мужикам" 0 0 0.0192073756322428
"музыка" 0.00652592423401964 0.00289695529997972 0
"муки" 0 0.00217271647498479 0.00960368781612139
"мысль" 0 0.00289695529997972 0.00640245854408093
"мякишева" 0 0.00434543294996958 0
"наделал" 0.00326296211700982 0.00217271647498479 0.00640245854408093
"начинают" 0.00652592423401964 0.00144847764998986 0.00640245854408093
"небесное" 0.00978888635102946 0.00072423882499493 0.00640245854408093
"небесный" 0.00326296211700982 0.00072423882499493 0.0128049170881619
"невидимо" 0.00978888635102946 0.00217271647498479 0
"неволя" 0 0.00434543294996958 0
"неизвестен" 0 0 0.0192073756322428
"несет" 0 0.00362119412497465 0.00320122927204046
"несчастная" 0.00326296211700982 0.00362119412497465 0
"ногами" 0 0.00289695529997972 0.00640245854408093
"ногой" 0.00652592423401964 0.00217271647498479 0.00320122927204046
"носом" 0 0.00434543294996958 0
"обе" 0 0.00434543294996958 0
"обедать" 0.00326296211700982 0.00362119412497465 0
"обещанию" 0 0.00144847764998986 0.0128049170881619
"обращая" 0 0.00217271647498479 0.00960368781612139
"огня" 0.00326296211700982 0.00217271647498479 0.00640245854408093
"одолела" 0.00326296211700982 0.00362119412497465 0
"опричь" 0.0163148105850491 0.00072423882499493 0
"оригинал" 0.0195777727020589 0 0
"оставаться" 0 0.00362119412497465 0.00320122927204046
"оставить" 0.00652592423401964 0.00072423882499493 0.00960368781612139
"остается" 0.00326296211700982 0.00144847764998986 0.00960368781612139
"остались" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"остальные" 0 0.00434543294996958 0
"отдают" 0.00326296211700982 0.00362119412497465 0
"открыл" 0.00978888635102946 0.00217271647498479 0
"отнял" 0.00326296211700982 0.00072423882499493 0.0128049170881619
"отойди" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"отсюдова" 0 0.00434543294996958 0
"оттедова" 0.00652592423401964 0.00289695529997972 0
"охотой" 0 0.00289695529997972 0.00640245854408093
"павлиныч" 0 0.00434543294996958 0
"паренек" 0 0.00289695529997972 0.00640245854408093
"парк" 0.00978888635102946 0.00217271647498479 0
"паче" 0 0.00072423882499493 0.0160061463602023
"пел" 0.00652592423401964 0.00144847764998986 0.00640245854408093
"первом" 0 0.00362119412497465 0.00320122927204046
"первым" 0.00652592423401964 0.00217271647498479 0.00320122927204046
"перестанет" 0.00326296211700982 0.00217271647498479 0.00640245854408093
"песен" 0.00652592423401964 0.00217271647498479 0.00320122927204046
"печку" 0 0.00434543294996958 0
"пила" 0 0.00362119412497465 0.00320122927204046
"плачут" 0 0.00289695529997972 0.00640245854408093
"погибели" 0 0.00434543294996958 0
"погодите" 0.00652592423401964 0.00289695529997972 0
"подаст" 0 0.00434543294996958 0
"поддерживает" 0 0.00362119412497465 0.00320122927204046
"подождем" 0 0.00434543294996958 0
"подойти" 0.00326296211700982 0.00362119412497465 0
"подошли" 0.00978888635102946 0.00144847764998986 0.00320122927204046
"подумав" 0 0.00434543294996958 0
"поесть" 0.00326296211700982 0.00072423882499493 0.0128049170881619
"пожалеть" 0 0.00434543294996958 0
"пожимая" 0 0.00217271647498479 0.00960368781612139
"позабыл" 0 0.00144847764998986 0.0128049170881619
"поздравить" 0.00978888635102946 0.00217271647498479 0
"поймите" 0 0.00289695529997972 0.00640245854408093
"покажи" 0.0130518484680393 0.00144847764998986 0
"показалось" 0.00326296211700982 0.00362119412497465 0
"поклонись" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"поклониться" 0 0.00217271647498479 0.00960368781612139
"покою" 0 0.00434543294996958 0
"политика" 0.00978888635102946 0.00217271647498479 0
"политики" 0.00978888635102946 0.00217271647498479 0
"положил" 0.00652592423401964 0.00072423882499493 0.00960368781612139
"получить" 0.00652592423401964 0.00289695529997972 0
"полюблю" 0 0.00434543294996958 0
"помереть" 0.0195777727020589 0 0
"помилует" 0.00652592423401964 0.00072423882499493 0.00960368781612139
"помнить" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"помоги" 0.00326296211700982 0.00144847764998986 0.00960368781612139
"поможет" 0 0.00289695529997972 0.00640245854408093
"помолись" 0.00326296211700982 0.00144847764998986 0.00960368781612139
"помутился" 0.0195777727020589 0 0
"попробуй" 0 0.00362119412497465 0.00320122927204046
"попросить" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"пораньше" 0.00326296211700982 0.00362119412497465 0
"пороге" 0 0.00434543294996958 0
"посадить" 0 0.00289695529997972 0.00640245854408093
"посажу" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"посиди" 0 0.00289695529997972 0.00640245854408093
"последние" 0 0.00289695529997972 0.00640245854408093
"послушайте" 0.00326296211700982 0.00362119412497465 0
"послушать" 0 0.00434543294996958 0
"посмотрел" 0.00978888635102946 0.00144847764998986 0.00320122927204046
"поставлю" 0 0.00434543294996958 0
"постарше" 0 0.00434543294996958 0
"посуду" 0.00978888635102946 0.00217271647498479 0
"посылает" 0.00326296211700982 0.00362119412497465 0
"потчевать" 0 0.00362119412497465 0.00320122927204046
"поутру" 0 0.00434543294996958 0
"приговор" 0 0.00434543294996958 0
"приди" 0 0.00434543294996958 0
"приедут" 0.00652592423401964 0.00289695529997972 0
"приказал" 0.00652592423401964 0.00072423882499493 0.00960368781612139
"приказывать" 0.00652592423401964 0.00217271647498479 0.00320122927204046
"принес" 0.00326296211700982 0.00362119412497465 0
"принимает" 0 0.00362119412497465 0.00320122927204046
"пристально" 0.00652592423401964 0.00144847764998986 0.00640245854408093
"приятели" 0.00652592423401964 0.00217271647498479 0.00320122927204046
"приятного" 0.00652592423401964 0.00289695529997972 0
"проезжий" 0.00326296211700982 0.00072423882499493 0.0128049170881619
"прозывается" 0.0163148105850491 0.00072423882499493 0
"произошел" 0.00978888635102946 0.00144847764998986 0.00320122927204046
"пропала" 0.00326296211700982 0.00144847764998986 0.00960368781612139
"проходят" 0.00326296211700982 0.00362119412497465 0
"псович" 0 0.00434543294996958 0
"пустая" 0.00652592423401964 0.00217271647498479 0.00320122927204046
"пустить" 0 0.00434543294996958 0
"пустынь" 0.0130518484680393 0.00144847764998986 0
"пьянство" 0 0.00362119412497465 0.00320122927204046
"пятьдесят" 0.00326296211700982 0.00217271647498479 0.00640245854408093
"работник" 0 0.00362119412497465 0.00320122927204046
"работница" 0 0.00072423882499493 0.0160061463602023
"разберешь" 0 0.00434543294996958 0
"разбирать" 0.00326296211700982 0.00289695529997972 0.00320122927204046
"разбой" 0.00652592423401964 0.00289695529997972 0
"разговоры" 0 0.00434543294996958 0
"разе" 0.00326296211700982 0.00217271647498479 0.00640245854408093
"раньше" 0.00326296211700982 0.00289695529997972 0.00320122927204046
